encoding,code,code_clean,description,Tipo código,Inclusión/Exclusión,Cohort,Subcohort,p_type_cd,d_type_cd,observations,comments
ICD-10,0DBE4ZZ,0DBE4ZZ,"Escisión en Intestino Grueso, abordaje  Endoscópico(-a) Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBE7ZZ,0DBE7ZZ,"Escisión en Intestino Grueso, abordaje  por Orificio Natural o Artificial",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBE8ZZ,0DBE8ZZ,"Escisión en Intestino Grueso, abordaje  por Orificio Natural o Artificial Endoscópica",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBF3ZZ,0DBF3ZZ,"Escisión en Intestino Grueso, Derecho, abordaje  Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBF4ZZ,0DBF4ZZ,"Escisión en Intestino Grueso, Derecho, abordaje  Endoscópico(-a) Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBF7ZZ,0DBF7ZZ,"Escisión en Intestino Grueso, Derecho, abordaje  por Orificio Natural o Artificial",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBF8ZZ,0DBF8ZZ,"Escisión en Intestino Grueso, Derecho, abordaje  por Orificio Natural o Artificial Endoscópica",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBG3ZZ,0DBG3ZZ,"Escisión en Intestino Grueso, Izquierdo, abordaje  Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBG4ZZ,0DBG4ZZ,"Escisión en Intestino Grueso, Izquierdo, abordaje  Endoscópico(-a) Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBG7ZZ,0DBG7ZZ,"Escisión en Intestino Grueso, Izquierdo, abordaje  por Orificio Natural o Artificial",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBG8ZZ,0DBG8ZZ,"Escisión en Intestino Grueso, Izquierdo, abordaje  por Orificio Natural o Artificial Endoscópica",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBH3ZZ,0DBH3ZZ,"Escisión en Ciego, abordaje  Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBH4ZZ,0DBH4ZZ,"Escisión en Ciego, abordaje  Endoscópico(-a) Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBH7ZZ,0DBH7ZZ,"Escisión en Ciego, abordaje  por Orificio Natural o Artificial",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBH8ZZ,0DBH8ZZ,"Escisión en Ciego, abordaje  por Orificio Natural o Artificial Endoscópica",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBJ3ZZ,0DBJ3ZZ,"Escisión en Apéndice, abordaje  Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBJ4ZZ,0DBJ4ZZ,"Escisión en Apéndice, abordaje  Endoscópico(-a) Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBJ7ZZ,0DBJ7ZZ,"Escisión en Apéndice, abordaje  por Orificio Natural o Artificial",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBJ8ZZ,0DBJ8ZZ,"Escisión en Apéndice, abordaje  por Orificio Natural o Artificial Endoscópica",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBK3ZZ,0DBK3ZZ,"Escisión en Colon Ascendente, abordaje  Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBK4ZZ,0DBK4ZZ,"Escisión en Colon Ascendente, abordaje  Endoscópico(-a) Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBK7ZZ,0DBK7ZZ,"Escisión en Colon Ascendente, abordaje  por Orificio Natural o Artificial",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBK8ZZ,0DBK8ZZ,"Escisión en Colon Ascendente, abordaje  por Orificio Natural o Artificial Endoscópica",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBL3ZZ,0DBL3ZZ,"Escisión en Colon Transverso, abordaje  Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBL4ZZ,0DBL4ZZ,"Escisión en Colon Transverso, abordaje  Endoscópico(-a) Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBL7ZZ,0DBL7ZZ,"Escisión en Colon Transverso, abordaje  por Orificio Natural o Artificial",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBL8ZZ,0DBL8ZZ,"Escisión en Colon Transverso, abordaje  por Orificio Natural o Artificial Endoscópica",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBM3ZZ,0DBM3ZZ,"Escisión en Colon Descendente, abordaje  Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBM4ZZ,0DBM4ZZ,"Escisión en Colon Descendente, abordaje  Endoscópico(-a) Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBM7ZZ,0DBM7ZZ,"Escisión en Colon Descendente, abordaje  por Orificio Natural o Artificial",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBM8ZZ,0DBM8ZZ,"Escisión en Colon Descendente, abordaje  por Orificio Natural o Artificial Endoscópica",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBN3ZZ,0DBN3ZZ,"Escisión en Colon Sigmoide, abordaje  Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBN4ZZ,0DBN4ZZ,"Escisión en Colon Sigmoide, abordaje  Endoscópico(-a) Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBN7ZZ,0DBN7ZZ,"Escisión en Colon Sigmoide, abordaje  por Orificio Natural o Artificial",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBN8ZZ,0DBN8ZZ,"Escisión en Colon Sigmoide, abordaje  por Orificio Natural o Artificial Endoscópica",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBP3ZZ,0DBP3ZZ,"Escisión en Recto, abordaje  Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBP4ZZ,0DBP4ZZ,"Escisión en Recto, abordaje  Endoscópico(-a) Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBP7ZZ,0DBP7ZZ,"Escisión en Recto, abordaje  por Orificio Natural o Artificial",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBP8ZZ,0DBP8ZZ,"Escisión en Recto, abordaje  por Orificio Natural o Artificial Endoscópica",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBQ3ZZ,0DBQ3ZZ,"Escisión en Ano, abordaje  Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBQ4ZZ,0DBQ4ZZ,"Escisión en Ano, abordaje  Endoscópico(-a) Percutáneo(-a)",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBQ7ZZ,0DBQ7ZZ,"Escisión en Ano, abordaje  por Orificio Natural o Artificial",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,0DBQ8ZZ,0DBQ8ZZ,"Escisión en Ano, abordaje  por Orificio Natural o Artificial Endoscópica",Procedimiento,I,Cirugía Cáncer Colorectal,Laparoscópica,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C18.0,C180,Neoplasia maligna de ciego,Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C18.1,C181,Neoplasia maligna de apéndice,Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C18.2,C182,Neoplasia maligna de colon ascendente,Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C18.3,C183,Neoplasia maligna de ángulo hepático,Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C18.4,C184,Neoplasia maligna de colon transverso,Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C18.5,C185,Neoplasia maligna de ángulo esplénico,Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C18.6,C186,"Neoplasia maligna de colon descendente, izquierdo (L)",Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C18.7,C187,Neoplasia maligna de colon sigmoide,Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C18.8,C188,Neoplasia maligna de localizaciones contiguas de colon,Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C18.9,C189,"Neoplasia maligna de colon, no especificada",Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C19,C19,Neoplasia maligna de unión rectosigmoidea,Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C20,C20,Neoplasia maligna de recto,Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C21.0,C210,"Neoplasia maligna de ano, no especificada",Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C21.1,C211,Neoplasia maligna de canal anal,Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C21.2,C212,Neoplasia maligna de zona cloacogénica,Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C21.8,C218,"Neoplasia maligna de localizaciones contiguas de recto, ano y canal anal",Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C7A.020,C7A020,Tumor carcinoide maligno de apéndice,Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C7A.021,C7A021,Tumor carcinoide maligno de ciego,Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
ICD-10,C7A.022,C7A022,Tumor carcinoide maligno de colon ascendente,Diagnóstico,I,Cirugía Cáncer Colorectal,,,,"Definición clínica de Intervenciones neoplásicas de colon y recto con cirugía abierta vs laparoscópica: Episodios de cirugía programada de colon y/o recto por acceso abierto (laparotomía) o laparoscópico, con diagnóstico principal de neoplasia de colon o recto. Se excluyen episodios que además tienen un diagnóstico secundario de metástasis.",
